,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1742,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1743,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Mirto,43.650702,-79.376307,Italian Restaurant
1744,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1745,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1746,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Pizzaiolo,43.6502057323607,-79.37618378615609,Pizza Place
1747,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1748,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1749,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.648099740348556,-79.37998869411527,Gym
1750,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Canoe,43.64745206618348,-79.38132001815677,Restaurant
1751,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1752,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1753,"Downtown Toronto, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar,43.64993725298525,-79.38419604942506,Steakhouse
1754,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1755,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1756,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café
1757,"Downtown Toronto, Underground city",43.6484292,-79.3822802,King Taps,43.64847597418299,-79.38205778358744,Gastropub
1758,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1759,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.648333546862354,-79.38511050184171,Pizza Place
1760,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.64825054336556,-79.38012728220869,Coffee Shop
1761,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363919,Pub
1762,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1763,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.64881516316149,-79.38060468610949,Bakery
1764,"Downtown Toronto, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1765,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1766,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Bymark,43.64721728401801,-79.3812518816638,Restaurant
1767,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345456,Deli / Bodega
1768,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
1769,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1770,"Downtown Toronto, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
1771,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1772,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.650557252494046,-79.38195634640063,Bar
1773,"Downtown Toronto, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1774,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery
1775,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.649903406989786,-79.3830527039004,General Travel
1776,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.64691223190928,-79.37959661696462,Deli / Bodega
1777,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.648734306596616,-79.38654117564838,Speakeasy
1778,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559997,-79.38453301297716,Greek Restaurant
1779,"Downtown Toronto, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.645449146166506,-79.3815076529019,Hotel
1780,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417503,-79.3865566853963,Hotel
1781,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1782,"Downtown Toronto, Underground city",43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949956,Ice Cream Shop
1783,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650496999999994,-79.378765,Café
1784,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374355,Concert Hall
1785,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647166999999996,-79.37960799999998,Japanese Restaurant
1786,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650591999999996,-79.385806,Concert Hall
1787,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant
1788,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171472,-79.38212873483711,Gastropub
1789,"Downtown Toronto, Underground city",43.6484292,-79.3822802,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
1790,"Downtown Toronto, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1791,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1792,"Downtown Toronto, Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
1793,"Downtown Toronto, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.65054655294377,-79.38338493349876,Tea Room
1794,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.649028319575216,-79.38159290007317,Coffee Shop
1795,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Café Plenty,43.64911793545771,-79.37831288380438,Café
1796,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1797,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
1798,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Tachi,43.65059603893128,-79.38339613055128,Sushi Restaurant
1799,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.64774369258709,-79.379588142506,Sandwich Place
1800,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1801,"Downtown Toronto, Underground city",43.6484292,-79.3822802,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
1802,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1803,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
1804,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.649872278912106,-79.37839828995996,Beer Bar
1805,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
1806,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1807,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Hilton Toronto,43.6499459,-79.385479,Hotel
1808,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Papyrus,43.648195409549366,-79.3813921854217,Gift Shop
1809,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1810,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.649154999868536,-79.38654574367817,Lounge
1811,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1812,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1813,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.38572380000002,Steakhouse
1814,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Drake One Fifty,43.64973478218314,-79.38416200344602,Bar
1815,"Downtown Toronto, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.6466577362858,-79.37764102856944,Tea Room
1816,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164552,Plaza
1817,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1818,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1819,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658876,-79.38319927907953,Train Station
1820,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1821,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1822,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Five Guys,43.64895291711496,-79.38148110862167,Burger Joint
1823,"Downtown Toronto, Underground city",43.6484292,-79.3822802,McEwan Foods,43.64716011126397,-79.38104402548048,Deli / Bodega
1824,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.650660189378904,-79.38624169559013,Opera House
1825,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.646516,-79.380059,Coffee Shop
1826,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1827,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1828,"Downtown Toronto, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651241999999996,-79.378068,Gym
1829,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.647774105842885,-79.37918080262172,Seafood Restaurant
1830,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Marché Mövenpick,43.64726160000001,-79.3785998,Restaurant
1831,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Old City Hall,43.65200880087613,-79.3817442232328,Monument / Landmark
1832,"Downtown Toronto, Underground city",43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506916,Burger Joint
1833,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Library Bar,43.64550019136729,-79.38160166851245,Hotel Bar
1834,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Mercatto,43.650243192168205,-79.38081989149896,Italian Restaurant
1835,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.648513655445655,-79.38645657820041,Japanese Restaurant
1836,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Momofuku Noodle Bar,43.649365871617604,-79.38621652451032,Noodle House
1837,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Movenpick Cafe,43.64768680893089,-79.3772953884033,Café
1838,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1839,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.64761505417177,-79.3883810317138,Mediterranean Restaurant
1840,"Downtown Toronto, Underground city",43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1841,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.649328000000004,-79.378339,Coffee Shop
1842,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.65203981587681,-79.38039146122816,Department Store
1843,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Tim Hortons,43.64610457819767,-79.38257150352001,Coffee Shop
1844,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.38815147660709,Brazilian Restaurant
1845,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Forno Cultura,43.648532894220665,-79.38253494049306,Bakery
1846,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1847,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1848,"Downtown Toronto, Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1849,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Roots,43.71822150000001,-79.4667762,Boutique
1850,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
1851,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
1852,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
1853,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
1854,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Tim Hortons,43.7194274,-79.46799490000002,Coffee Shop
1855,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Rinx Real Entertainment Centre,43.71784220022087,-79.46223069665501,Event Space
1856,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Sirens,43.718744,-79.463914,Clothing Store
1857,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Kitchen Stuff Plus,43.71908675341769,-79.46296954870189,Furniture / Home Store
1858,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Bluenotes,43.718846,-79.465906,Clothing Store
1859,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Urban Planet,43.718121000000004,-79.467567,Women's Store
1860,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Party City,43.71941805471303,-79.459316806156,Miscellaneous Shop
1861,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Frameworth sports marketing,43.718431101584265,-79.46851256833588,Gift Shop
1862,"North York, Lawrence Manor",43.718517999999996,-79.46476329999999,Le Château,43.71926903,-79.46027600000002,Clothing Store
1863,Glencairn,43.709577,-79.44507259999997,Miyako Sushi Restaurant,43.709111,-79.44393000000002,Japanese Restaurant
1864,Glencairn,43.709577,-79.44507259999997,"Chalker's Pub, Billiards and Bistro",43.70574673487421,-79.44237750652644,Pub
1865,Glencairn,43.709577,-79.44507259999997,Domino's Pizza,43.707170406048526,-79.44265804811249,Pizza Place
1866,Glencairn,43.709577,-79.44507259999997,Fraserwood Park,43.71354951931429,-79.4424819946289,Park
1867,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613705,Field
1868,Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,43.691302716998266,-79.43176051142329,Hockey Arena
1869,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,43.69018823000728,-79.42610580222994,Trail
1870,Caledonia-Fairbanks,43.6890256,-79.453512,KFC,43.690647322569454,-79.456325832418,Fast Food Restaurant
1871,Caledonia-Fairbanks,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
1872,Caledonia-Fairbanks,43.6890256,-79.453512,Walmart,43.69065957835637,-79.45631672044142,Market
1873,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194053,-79.44892353333186,Park
1874,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1875,Christie,43.669542,-79.4225637,Contra Cafe,43.66910714407298,-79.42610471852032,Café
1876,Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
1877,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1878,Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306476,Diner
1879,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586635,Café
1880,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1881,Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
1882,Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
1883,Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
1884,Christie,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store
1885,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.42049899999998,Baby Store
1886,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1887,Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233237,Athletics & Sports
1888,Christie,43.669542,-79.4225637,Pioneer Energy,43.670355250822105,-79.42840047898078,Gas Station
1889,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1890,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.4278049468994,Park
1891,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1892,"West Toronto, Dufferin",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1893,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646193,Middle Eastern Restaurant
1894,"West Toronto, Dufferin",43.66900510000001,-79.4422593,FreshCo,43.667918385915854,-79.44075425394298,Grocery Store
1895,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Planet Fitness,43.66758797288866,-79.44257365441428,Gym / Fitness Center
1896,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.669943694926815,-79.43653285503387,Brewery
1897,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1898,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Rehearsal Factory,43.668876751553256,-79.44360330056674,Music Venue
1899,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1900,"West Toronto, Dufferin",43.66900510000001,-79.4422593,The Sovereign,43.67311570819221,-79.44026498681781,Café
1901,"West Toronto, Dufferin",43.66900510000001,-79.4422593,TD Canada Trust,43.667934100000004,-79.4416984,Bank
1902,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Food Basics,43.66683479434922,-79.446812421531,Supermarket
1903,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1904,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1905,"West Toronto, Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.43944862375629,Park
1906,"West Toronto, Dufferin",43.66900510000001,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1907,"West Toronto, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.64709725459824,-79.41995537873463,Brewery
1908,"West Toronto, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.648978627102785,-79.4206035669193,Pizza Place
1909,"West Toronto, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1910,"West Toronto, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283855,-79.42049525794246,Asian Restaurant
1911,"West Toronto, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.646042173350935,-79.41967886278815,Greek Restaurant
1912,"West Toronto, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1913,"West Toronto, Trinity",43.647926700000006,-79.4197497,La Cubana,43.6462300387816,-79.4196356996568,Cuban Restaurant
1914,"West Toronto, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1915,"West Toronto, Trinity",43.647926700000006,-79.4197497,Reposado,43.64732078900138,-79.42003151431756,Bar
1916,"West Toronto, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1917,"West Toronto, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.646893196546046,-79.41977781583955,Vietnamese Restaurant
1918,"West Toronto, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.64692120641866,-79.41734246622579,Art Gallery
1919,"West Toronto, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1920,"West Toronto, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682714,-79.41948131634447,Cocktail Bar
1921,"West Toronto, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618136,-79.42059946263156,French Restaurant
1922,"West Toronto, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521871,-79.42051802319355,Record Shop
1923,"West Toronto, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1924,"West Toronto, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64715605783796,-79.4199578855536,Beer Store
1925,"West Toronto, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.646389451065424,-79.4197810126815,Theater
1926,"West Toronto, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.649679917054456,-79.42083755592827,Bar
1927,"West Toronto, Trinity",43.647926700000006,-79.4197497,Get Well,43.6493204037974,-79.42193705485467,Bar
1928,"West Toronto, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.64950530197358,-79.42276783144736,Asian Restaurant
1929,"West Toronto, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.42052095294851,Japanese Restaurant
1930,"West Toronto, Trinity",43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1931,"West Toronto, Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.645484089734296,-79.41927617283633,Vietnamese Restaurant
1932,"West Toronto, Trinity",43.647926700000006,-79.4197497,Moliceiro Restaurant,43.648816,-79.420487,Portuguese Restaurant
1933,"West Toronto, Trinity",43.647926700000006,-79.4197497,Peace Collective,43.647108960420724,-79.41986423045905,Boutique
1934,"West Toronto, Trinity",43.647926700000006,-79.4197497,Ufficio,43.64943939088826,-79.4230140106971,Italian Restaurant
1935,"West Toronto, Trinity",43.647926700000006,-79.4197497,Té,43.64579821286939,-79.41950829388077,Bistro
1936,"West Toronto, Trinity",43.647926700000006,-79.4197497,Superpoint,43.64843896481906,-79.42051429823161,Pizza Place
1937,"West Toronto, Trinity",43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
1938,"West Toronto, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.41890805667991,Coffee Shop
1939,"West Toronto, Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.644130015963505,-79.41966955539107,Café
1940,"West Toronto, Trinity",43.647926700000006,-79.4197497,Pilot Coffee Roasters,43.646609556865684,-79.41960592835666,Coffee Shop
1941,"West Toronto, Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1942,"West Toronto, Trinity",43.647926700000006,-79.4197497,Lost & Found,43.649377923735024,-79.42414948228769,Men's Store
1943,"West Toronto, Trinity",43.647926700000006,-79.4197497,Reigning Champ,43.64515935672089,-79.41902875900269,Men's Store
1944,"West Toronto, Trinity",43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1945,"West Toronto, Trinity",43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
1946,"West Toronto, Trinity",43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
1947,"West Toronto, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840235,-79.4137559260075,Park
1948,"West Toronto, Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1949,"West Toronto, Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.644289529654856,-79.41848108576797,Restaurant
1950,"West Toronto, Trinity",43.647926700000006,-79.4197497,Hanji,43.64466491020959,-79.41642916229416,Gift Shop
1951,"West Toronto, Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1952,"West Toronto, Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323419,Café
1953,"West Toronto, Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1954,"West Toronto, Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1955,"West Toronto, Trinity",43.647926700000006,-79.4197497,Bar Fancy,43.64373383144182,-79.42132573414129,Bar
1956,"West Toronto, Trinity",43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.42509608926692,Bar
1957,"West Toronto, Trinity",43.647926700000006,-79.4197497,La Chingada,43.649646999999995,-79.424065,Mexican Restaurant
1958,"West Toronto, Trinity",43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.4162569979933,Southern / Soul Food Restaurant
1959,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.63703559193201,-79.42480199455973,Gym
1960,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Starbucks,43.63909,-79.427622,Coffee Shop
1961,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1962,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
1963,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Louie Craft Coffee,43.6392837755439,-79.42561998986335,Coffee Shop
